task,protocol,seed,fold,d,n_train,n_test,train_acc,test_acc,w_norm,explained_var
real_left_right_fist,trial_random,20260920,trial2,2080,3265,1632,0.969985,0.73223,22.8052,1
real_left_right_fist,run_disjoint,20260916,run0,2,3260,1637,0.505215,0.504582,0.00440769,0.633204
real_left_right_fist,run_disjoint,20260916,run0,4,3260,1637,0.511963,0.510079,0.0315774,0.665757
real_left_right_fist,run_disjoint,20260916,run0,8,3260,1637,0.521472,0.515577,0.0664698,0.710245
real_left_right_fist,run_disjoint,20260916,run0,16,3260,1637,0.538037,0.521686,0.131463,0.767356
real_left_right_fist,run_disjoint,20260916,run0,32,3260,1637,0.559816,0.548564,0.260563,0.831231
real_left_right_fist,run_disjoint,20260916,run0,64,3260,1637,0.574847,0.557728,0.47334,0.891404
real_left_right_fist,run_disjoint,20260916,run0,128,3260,1637,0.75,0.695174,5.81895,0.926298
real_left_right_fist,run_disjoint,20260916,run0,256,3260,1637,0.8,0.711668,9.10939,0.943498
real_left_right_fist,run_disjoint,20260916,run0,512,3260,1637,0.834356,0.722663,11.8135,0.964146
real_left_right_fist,run_disjoint,20260916,run0,1024,3260,1637,0.895399,0.709835,17.2015,0.986596
real_left_right_fist,run_disjoint,20260916,run0,2080,3260,1637,0.969325,0.69212,22.8037,1
real_left_right_fist,run_disjoint,20260916,run1,2,3267,1630,0.500459,0.499387,0.00221962,0.625458
real_left_right_fist,run_disjoint,20260916,run1,4,3267,1630,0.514845,0.502454,0.0301762,0.65812
real_left_right_fist,run_disjoint,20260916,run1,8,3267,1630,0.52464,0.511043,0.0699248,0.702945
real_left_right_fist,run_disjoint,20260916,run1,16,3267,1630,0.534129,0.530061,0.122185,0.761072
real_left_right_fist,run_disjoint,20260916,run1,32,3267,1630,0.550658,0.544785,0.232102,0.826278
real_left_right_fist,run_disjoint,20260916,run1,64,3267,1630,0.574839,0.581595,0.47676,0.886118
real_left_right_fist,run_disjoint,20260916,run1,128,3267,1630,0.722681,0.709202,4.86926,0.922449
real_left_right_fist,run_disjoint,20260916,run1,256,3267,1630,0.787267,0.73681,8.45312,0.941095
real_left_right_fist,run_disjoint,20260916,run1,512,3267,1630,0.827365,0.737423,11.6872,0.962542
real_left_right_fist,run_disjoint,20260916,run1,1024,3267,1630,0.89348,0.742331,17.6854,0.985934
real_left_right_fist,run_disjoint,20260916,run1,2080,3267,1630,0.973064,0.714724,23.1116,1
real_left_right_fist,run_disjoint,20260916,run2,2,3267,1630,0.502296,0.5,0.000520027,0.619855
real_left_right_fist,run_disjoint,20260916,run2,4,3267,1630,0.511785,0.510429,0.025183,0.652914
real_left_right_fist,run_disjoint,20260916,run2,8,3267,1630,0.512091,0.514724,0.0480559,0.698866
real_left_right_fist,run_disjoint,20260916,run2,16,3267,1630,0.523416,0.544785,0.113646,0.758654
real_left_right_fist,run_disjoint,20260916,run2,32,3267,1630,0.541475,0.547239,0.214882,0.825344
real_left_right_fist,run_disjoint,20260916,run2,64,3267,1630,0.585552,0.579141,0.489004,0.886246
real_left_right_fist,run_disjoint,20260916,run2,128,3267,1630,0.724824,0.719632,4.86137,0.921939
real_left_right_fist,run_disjoint,20260916,run2,256,3267,1630,0.784818,0.748466,8.65809,0.939954
real_left_right_fist,run_disjoint,20260916,run2,512,3267,1630,0.824304,0.757055,11.8871,0.961675
real_left_right_fist,run_disjoint,20260916,run2,1024,3267,1630,0.892256,0.745399,17.4146,0.985551
real_left_right_fist,run_disjoint,20260916,run2,2080,3267,1630,0.969391,0.723926,22.9737,1
real_left_right_fist,subject_disjoint,20260916,subj0,2,3240,1657,0.504321,0.497284,0.00332905,0.617351
real_left_right_fist,subject_disjoint,20260916,subj0,4,3240,1657,0.508642,0.516596,0.0297581,0.654666
real_left_right_fist,subject_disjoint,20260916,subj0,8,3240,1657,0.525,0.521424,0.053588,0.705418
real_left_right_fist,subject_disjoint,20260916,subj0,16,3240,1657,0.530556,0.532891,0.0962363,0.769778
real_left_right_fist,subject_disjoint,20260916,subj0,32,3240,1657,0.538889,0.552806,0.208396,0.841838
real_left_right_fist,subject_disjoint,20260916,subj0,64,3240,1657,0.579938,0.560048,0.612644,0.90011
real_left_right_fist,subject_disjoint,20260916,subj0,128,3240,1657,0.766975,0.630054,6.60984,0.924077
real_left_right_fist,subject_disjoint,20260916,subj0,256,3240,1657,0.803704,0.64997,8.69749,0.940955
real_left_right_fist,subject_disjoint,20260916,subj0,512,3240,1657,0.83858,0.654194,12.0428,0.962428
real_left_right_fist,subject_disjoint,20260916,subj0,1024,3240,1657,0.898765,0.626433,17.4338,0.985961
real_left_right_fist,subject_disjoint,20260916,subj0,2080,3240,1657,0.975309,0.628847,22.5922,1
real_left_right_fist,subject_disjoint,20260916,subj1,2,3280,1617,0.500305,0.49598,0.003136,0.652134
real_left_right_fist,subject_disjoint,20260916,subj1,4,3280,1617,0.502134,0.503401,0.013788,0.685017
real_left_right_fist,subject_disjoint,20260916,subj1,8,3280,1617,0.514329,0.515152,0.0644758,0.730356
real_left_right_fist,subject_disjoint,20260916,subj1,16,3280,1617,0.538415,0.537415,0.121889,0.788156
real_left_right_fist,subject_disjoint,20260916,subj1,32,3280,1617,0.549085,0.53927,0.238413,0.851918
real_left_right_fist,subject_disjoint,20260916,subj1,64,3280,1617,0.589329,0.552257,0.735865,0.90354
real_left_right_fist,subject_disjoint,20260916,subj1,128,3280,1617,0.761585,0.649969,6.48791,0.92619
real_left_right_fist,subject_disjoint,20260916,subj1,256,3280,1617,0.809756,0.646259,9.2492,0.942351
real_left_right_fist,subject_disjoint,20260916,subj1,512,3280,1617,0.835061,0.655535,12.0656,0.963042
real_left_right_fist,subject_disjoint,20260916,subj1,1024,3280,1617,0.89878,0.649969,17.8471,0.985986
real_left_right_fist,subject_disjoint,20260916,subj1,2080,3280,1617,0.97439,0.623995,22.9565,1
real_left_right_fist,subject_disjoint,20260916,subj2,2,3274,1623,0.499389,0.50154,0.000839354,0.614793
real_left_right_fist,subject_disjoint,20260916,subj2,4,3274,1623,0.510385,0.502773,0.0199992,0.651796
real_left_right_fist,subject_disjoint,20260916,subj2,8,3274,1623,0.513134,0.520641,0.0432891,0.705412
real_left_right_fist,subject_disjoint,20260916,subj2,16,3274,1623,0.531155,0.539125,0.0904667,0.772166
real_left_right_fist,subject_disjoint,20260916,subj2,32,3274,1623,0.540929,0.554529,0.221475,0.844873
real_left_right_fist,subject_disjoint,20260916,subj2,64,3274,1623,0.570556,0.561306,0.473755,0.903606
real_left_right_fist,subject_disjoint,20260916,subj2,128,3274,1623,0.757789,0.658041,6.45383,0.927027
real_left_right_fist,subject_disjoint,20260916,subj2,256,3274,1623,0.794746,0.661738,8.72073,0.943268
real_left_right_fist,subject_disjoint,20260916,subj2,512,3274,1623,0.834759,0.671596,11.908,0.963802
real_left_right_fist,subject_disjoint,20260916,subj2,1024,3274,1623,0.896151,0.684535,17.7966,0.986392
real_left_right_fist,subject_disjoint,20260916,subj2,2080,3274,1623,0.968235,0.675909,23.0015,1
real_left_right_fist,subject_disjoint,20260917,subj0,2,3219,1678,0.502019,0.498212,0.000879788,0.626197
real_left_right_fist,subject_disjoint,20260917,subj0,4,3219,1678,0.508854,0.508939,0.0207077,0.662537
real_left_right_fist,subject_disjoint,20260917,subj0,8,3219,1678,0.527493,0.508939,0.0554943,0.712126
real_left_right_fist,subject_disjoint,20260917,subj0,16,3219,1678,0.532153,0.523838,0.103605,0.77686
real_left_right_fist,subject_disjoint,20260917,subj0,32,3219,1678,0.539919,0.540524,0.188172,0.847401
real_left_right_fist,subject_disjoint,20260917,subj0,64,3219,1678,0.557937,0.591776,0.486776,0.901888
real_left_right_fist,subject_disjoint,20260917,subj0,128,3219,1678,0.754272,0.665077,6.3257,0.925015
real_left_right_fist,subject_disjoint,20260917,subj0,256,3219,1678,0.794346,0.672825,8.74287,0.941535
real_left_right_fist,subject_disjoint,20260917,subj0,512,3219,1678,0.817645,0.667461,11.8169,0.962703
real_left_right_fist,subject_disjoint,20260917,subj0,1024,3219,1678,0.900901,0.666865,17.8814,0.986019
real_left_right_fist,subject_disjoint,20260917,subj0,2080,3219,1678,0.977633,0.643623,23.0463,1
real_left_right_fist,subject_disjoint,20260917,subj1,2,3292,1605,0.500608,0.495327,0.00376159,0.619131
real_left_right_fist,subject_disjoint,20260917,subj1,4,3292,1605,0.517618,0.515888,0.0282129,0.655729
real_left_right_fist,subject_disjoint,20260917,subj1,8,3292,1605,0.515492,0.528349,0.0490628,0.707495
real_left_right_fist,subject_disjoint,20260917,subj1,16,3292,1605,0.525213,0.540187,0.107041,0.770716
real_left_right_fist,subject_disjoint,20260917,subj1,32,3292,1605,0.545261,0.54081,0.201749,0.839975
real_left_right_fist,subject_disjoint,20260917,subj1,64,3292,1605,0.584751,0.560125,0.731308,0.897655
real_left_right_fist,subject_disjoint,20260917,subj1,128,3292,1605,0.772479,0.618692,7.05814,0.921766
real_left_right_fist,subject_disjoint,20260917,subj1,256,3292,1605,0.81531,0.661682,9.67589,0.938909
real_left_right_fist,subject_disjoint,20260917,subj1,512,3292,1605,0.842953,0.65109,12.2595,0.960857
real_left_right_fist,subject_disjoint,20260917,subj1,1024,3292,1605,0.897327,0.631153,17.4487,0.985185
real_left_right_fist,subject_disjoint,20260917,subj1,2080,3292,1605,0.970535,0.619938,22.7116,1
real_left_right_fist,subject_disjoint,20260917,subj2,2,3283,1614,0.499543,0.510533,0.00230604,0.638854
real_left_right_fist,subject_disjoint,20260917,subj2,4,3283,1614,0.510813,0.506196,0.0155149,0.672964
real_left_right_fist,subject_disjoint,20260917,subj2,8,3283,1614,0.52117,0.526642,0.0540706,0.720434
real_left_right_fist,subject_disjoint,20260917,subj2,16,3283,1614,0.526043,0.528501,0.0898567,0.782361
real_left_right_fist,subject_disjoint,20260917,subj2,32,3283,1614,0.545842,0.564436,0.245175,0.850769
real_left_right_fist,subject_disjoint,20260917,subj2,64,3283,1614,0.572038,0.552045,0.707581,0.907149
real_left_right_fist,subject_disjoint,20260917,subj2,128,3283,1614,0.758453,0.658612,6.32116,0.929937
real_left_right_fist,subject_disjoint,20260917,subj2,256,3283,1614,0.801097,0.644981,9.17063,0.945662
real_left_right_fist,subject_disjoint,20260917,subj2,512,3283,1614,0.838258,0.650558,12.0725,0.965405
real_left_right_fist,subject_disjoint,20260917,subj2,1024,3283,1614,0.907402,0.649318,18.2551,0.987031
real_left_right_fist,subject_disjoint,20260917,subj2,2080,3283,1614,0.971977,0.649318,22.777,1
real_left_right_fist,subject_disjoint,20260918,subj0,2,3235,1662,0.502937,0.501203,0.00172219,0.615703
real_left_right_fist,subject_disjoint,20260918,subj0,4,3235,1662,0.511283,0.512034,0.0206166,0.65524
real_left_right_fist,subject_disjoint,20260918,subj0,8,3235,1662,0.514065,0.530084,0.0479692,0.70742
real_left_right_fist,subject_disjoint,20260918,subj0,16,3235,1662,0.524266,0.54272,0.119358,0.771
real_left_right_fist,subject_disjoint,20260918,subj0,32,3235,1662,0.544977,0.540313,0.214536,0.840796
real_left_right_fist,subject_disjoint,20260918,subj0,64,3235,1662,0.587635,0.568592,0.661442,0.897959
real_left_right_fist,subject_disjoint,20260918,subj0,128,3235,1662,0.736631,0.649819,5.9391,0.921714
real_left_right_fist,subject_disjoint,20260918,subj0,256,3235,1662,0.782998,0.660048,8.44994,0.938933
real_left_right_fist,subject_disjoint,20260918,subj0,512,3235,1662,0.82442,0.66426,11.7268,0.961001
real_left_right_fist,subject_disjoint,20260918,subj0,1024,3235,1662,0.888099,0.641396,17.5453,0.985343
real_left_right_fist,subject_disjoint,20260918,subj0,2080,3235,1662,0.973725,0.637786,23.0101,1
real_left_right_fist,subject_disjoint,20260918,subj1,2,3289,1608,0.503192,0.504353,0.00125575,0.609301
real_left_right_fist,subject_disjoint,20260918,subj1,4,3289,1608,0.513226,0.519279,0.0423712,0.646025
real_left_right_fist,subject_disjoint,20260918,subj1,8,3289,1608,0.520523,0.517413,0.0473483,0.697779
real_left_right_fist,subject_disjoint,20260918,subj1,16,3289,1608,0.522043,0.541667,0.091059,0.76599
real_left_right_fist,subject_disjoint,20260918,subj1,32,3289,1608,0.531469,0.533582,0.19093,0.840725
real_left_right_fist,subject_disjoint,20260918,subj1,64,3289,1608,0.58042,0.546642,0.640376,0.900401
real_left_right_fist,subject_disjoint,20260918,subj1,128,3289,1608,0.767711,0.6449,6.6989,0.92515
real_left_right_fist,subject_disjoint,20260918,subj1,256,3289,1608,0.809061,0.668532,9.35961,0.941847
real_left_right_fist,subject_disjoint,20260918,subj1,512,3289,1608,0.852843,0.653607,12.5062,0.962901
real_left_right_fist,subject_disjoint,20260918,subj1,1024,3289,1608,0.896625,0.639925,17.844,0.986021
real_left_right_fist,subject_disjoint,20260918,subj1,2080,3289,1608,0.976589,0.628731,22.8201,1
real_left_right_fist,subject_disjoint,20260918,subj2,2,3270,1627,0.5,0.50461,0.00452064,0.658475
real_left_right_fist,subject_disjoint,20260918,subj2,4,3270,1627,0.512232,0.507683,0.0133051,0.691623
real_left_right_fist,subject_disjoint,20260918,subj2,8,3270,1627,0.515291,0.529195,0.0498964,0.736078
real_left_right_fist,subject_disjoint,20260918,subj2,16,3270,1627,0.528746,0.539029,0.0937565,0.793587
real_left_right_fist,subject_disjoint,20260918,subj2,32,3270,1627,0.547401,0.540258,0.232213,0.857452
real_left_right_fist,subject_disjoint,20260918,subj2,64,3270,1627,0.58104,0.556853,0.677627,0.908862
real_left_right_fist,subject_disjoint,20260918,subj2,128,3270,1627,0.772171,0.643516,7.22631,0.93038
real_left_right_fist,subject_disjoint,20260918,subj2,256,3270,1627,0.815596,0.634911,9.65035,0.945727
real_left_right_fist,subject_disjoint,20260918,subj2,512,3270,1627,0.850765,0.62815,12.851,0.965354
real_left_right_fist,subject_disjoint,20260918,subj2,1024,3270,1627,0.904893,0.642286,17.8357,0.986967
real_left_right_fist,subject_disjoint,20260918,subj2,2080,3270,1627,0.975841,0.634296,22.881,1
real_left_right_fist,subject_disjoint,20260919,subj0,2,3244,1653,0.497534,0.500907,0.000890682,0.629264
real_left_right_fist,subject_disjoint,20260919,subj0,4,3244,1653,0.50894,0.517846,0.023773,0.666742
real_left_right_fist,subject_disjoint,20260919,subj0,8,3244,1653,0.514488,0.530551,0.0388496,0.717727
real_left_right_fist,subject_disjoint,20260919,subj0,16,3244,1653,0.521887,0.525711,0.0940454,0.78043
real_left_right_fist,subject_disjoint,20260919,subj0,32,3244,1653,0.541924,0.558984,0.219129,0.848016
real_left_right_fist,subject_disjoint,20260919,subj0,64,3244,1653,0.553329,0.579552,0.526957,0.90445
real_left_right_fist,subject_disjoint,20260919,subj0,128,3244,1653,0.747226,0.682396,5.99121,0.927126
real_left_right_fist,subject_disjoint,20260919,subj0,256,3244,1653,0.798089,0.684211,8.55458,0.943346
real_left_right_fist,subject_disjoint,20260919,subj0,512,3244,1653,0.834772,0.670296,12.0969,0.963942
real_left_right_fist,subject_disjoint,20260919,subj0,1024,3244,1653,0.890875,0.675741,17.5799,0.986516
real_left_right_fist,subject_disjoint,20260919,subj0,2080,3244,1653,0.969482,0.648518,23.0899,1
real_left_right_fist,subject_disjoint,20260919,subj1,2,3258,1639,0.506139,0.498475,0.00477634,0.626894
real_left_right_fist,subject_disjoint,20260919,subj1,4,3258,1639,0.509515,0.507627,0.0179086,0.663677
real_left_right_fist,subject_disjoint,20260919,subj1,8,3258,1639,0.522406,0.52227,0.0637572,0.713758
real_left_right_fist,subject_disjoint,20260919,subj1,16,3258,1639,0.527624,0.535082,0.123644,0.776896
real_left_right_fist,subject_disjoint,20260919,subj1,32,3258,1639,0.53407,0.537523,0.17901,0.847477
real_left_right_fist,subject_disjoint,20260919,subj1,64,3258,1639,0.581338,0.563148,0.701379,0.902701
real_left_right_fist,subject_disjoint,20260919,subj1,128,3258,1639,0.762431,0.649786,6.74336,0.926291
real_left_right_fist,subject_disjoint,20260919,subj1,256,3258,1639,0.800798,0.660769,9.2995,0.942739
real_left_right_fist,subject_disjoint,20260919,subj1,512,3258,1639,0.8407,0.66443,12.1181,0.963554
real_left_right_fist,subject_disjoint,20260919,subj1,1024,3258,1639,0.900859,0.643685,17.8577,0.98637
real_left_right_fist,subject_disjoint,20260919,subj1,2080,3258,1639,0.975138,0.636974,22.7206,1
real_left_right_fist,subject_disjoint,20260919,subj2,2,3292,1605,0.501215,0.508411,0.00221156,0.629799
real_left_right_fist,subject_disjoint,20260919,subj2,4,3292,1605,0.510024,0.510903,0.0235014,0.662996
real_left_right_fist,subject_disjoint,20260919,subj2,8,3292,1605,0.515796,0.523988,0.0503445,0.710369
real_left_right_fist,subject_disjoint,20260919,subj2,16,3292,1605,0.537363,0.530218,0.118448,0.772078
real_left_right_fist,subject_disjoint,20260919,subj2,32,3292,1605,0.538275,0.543925,0.20594,0.842832
real_left_right_fist,subject_disjoint,20260919,subj2,64,3292,1605,0.575638,0.566355,0.599995,0.900724
real_left_right_fist,subject_disjoint,20260919,subj2,128,3292,1605,0.777947,0.638629,7.12935,0.924179
real_left_right_fist,subject_disjoint,20260919,subj2,256,3292,1605,0.812576,0.639252,9.42731,0.94072
real_left_right_fist,subject_disjoint,20260919,subj2,512,3292,1605,0.842345,0.633645,12.6745,0.961918
real_left_right_fist,subject_disjoint,20260919,subj2,1024,3292,1605,0.913426,0.642368,18.1222,0.985521
real_left_right_fist,subject_disjoint,20260919,subj2,2080,3292,1605,0.973876,0.637383,22.7156,1
real_left_right_fist,subject_disjoint,20260920,subj0,2,3237,1660,0.504479,0.496386,0.00381972,0.646477
real_left_right_fist,subject_disjoint,20260920,subj0,4,3237,1660,0.512821,0.516265,0.0294393,0.68156
real_left_right_fist,subject_disjoint,20260920,subj0,8,3237,1660,0.519926,0.512048,0.0473733,0.729107
real_left_right_fist,subject_disjoint,20260920,subj0,16,3237,1660,0.539697,0.526506,0.0994703,0.788719
real_left_right_fist,subject_disjoint,20260920,subj0,32,3237,1660,0.542787,0.53494,0.244103,0.853507
real_left_right_fist,subject_disjoint,20260920,subj0,64,3237,1660,0.57924,0.555422,0.539885,0.906871
real_left_right_fist,subject_disjoint,20260920,subj0,128,3237,1660,0.771393,0.641566,6.82927,0.92868
real_left_right_fist,subject_disjoint,20260920,subj0,256,3237,1660,0.809082,0.645181,9.33829,0.944442
real_left_right_fist,subject_disjoint,20260920,subj0,512,3237,1660,0.845845,0.646386,12.4738,0.96461
real_left_right_fist,subject_disjoint,20260920,subj0,1024,3237,1660,0.911029,0.651205,18.1136,0.986767
real_left_right_fist,subject_disjoint,20260920,subj0,2080,3237,1660,0.977757,0.64759,22.9457,1
real_left_right_fist,subject_disjoint,20260920,subj1,2,3280,1617,0.496341,0.518862,0.000877544,0.624931
real_left_right_fist,subject_disjoint,20260920,subj1,4,3280,1617,0.501524,0.517007,0.0129487,0.662125
real_left_right_fist,subject_disjoint,20260920,subj1,8,3280,1617,0.516768,0.523191,0.0379055,0.713582
real_left_right_fist,subject_disjoint,20260920,subj1,16,3280,1617,0.536585,0.547928,0.116882,0.777017
real_left_right_fist,subject_disjoint,20260920,subj1,32,3280,1617,0.545427,0.552876,0.193282,0.845895
real_left_right_fist,subject_disjoint,20260920,subj1,64,3280,1617,0.578963,0.578231,0.662151,0.902163
real_left_right_fist,subject_disjoint,20260920,subj1,128,3280,1617,0.734451,0.675943,5.70379,0.925458
real_left_right_fist,subject_disjoint,20260920,subj1,256,3280,1617,0.789329,0.686456,8.61889,0.941971
real_left_right_fist,subject_disjoint,20260920,subj1,512,3280,1617,0.817683,0.683983,11.3921,0.962929
real_left_right_fist,subject_disjoint,20260920,subj1,1024,3280,1617,0.877439,0.666667,17.2307,0.986028
real_left_right_fist,subject_disjoint,20260920,subj1,2080,3280,1617,0.966463,0.670377,23.2643,1
real_left_right_fist,subject_disjoint,20260920,subj2,2,3277,1620,0.498016,0.509259,0.00159322,0.607986
real_left_right_fist,subject_disjoint,20260920,subj2,4,3277,1620,0.513885,0.52284,0.0309402,0.645037
real_left_right_fist,subject_disjoint,20260920,subj2,8,3277,1620,0.519072,0.533333,0.0476195,0.696646
real_left_right_fist,subject_disjoint,20260920,subj2,16,3277,1620,0.522124,0.537037,0.102753,0.762481
real_left_right_fist,subject_disjoint,20260920,subj2,32,3277,1620,0.541654,0.555556,0.169325,0.836086
real_left_right_fist,subject_disjoint,20260920,subj2,64,3277,1620,0.584376,0.566049,0.699243,0.896604
real_left_right_fist,subject_disjoint,20260920,subj2,128,3277,1620,0.768386,0.650617,6.67917,0.922028
real_left_right_fist,subject_disjoint,20260920,subj2,256,3277,1620,0.803479,0.641358,9.10187,0.93934
real_left_right_fist,subject_disjoint,20260920,subj2,512,3277,1620,0.84376,0.647531,12.2459,0.961212
real_left_right_fist,subject_disjoint,20260920,subj2,1024,3277,1620,0.912115,0.641975,18.0243,0.98535
real_left_right_fist,subject_disjoint,20260920,subj2,2080,3277,1620,0.976808,0.634568,22.6582,1
imagery_fists_feet,trial_random,20260916,trial0,2,3264,1633,0.508272,0.490508,0.0116577,0.633706
imagery_fists_feet,trial_random,20260916,trial0,4,3264,1633,0.522365,0.474587,0.0406374,0.665837
imagery_fists_feet,trial_random,20260916,trial0,8,3264,1633,0.52451,0.491733,0.0780727,0.709618
imagery_fists_feet,trial_random,20260916,trial0,16,3264,1633,0.533395,0.489284,0.141276,0.7669
imagery_fists_feet,trial_random,20260916,trial0,32,3264,1633,0.555453,0.524189,0.324442,0.831044
imagery_fists_feet,trial_random,20260916,trial0,64,3264,1633,0.620404,0.573178,0.984178,0.89131
imagery_fists_feet,trial_random,20260916,trial0,128,3264,1633,0.695466,0.665034,3.39745,0.926582
imagery_fists_feet,trial_random,20260916,trial0,256,3264,1633,0.730699,0.677893,5.59258,0.944158
imagery_fists_feet,trial_random,20260916,trial0,512,3264,1633,0.771446,0.679731,8.63474,0.964648
imagery_fists_feet,trial_random,20260916,trial0,1024,3264,1633,0.839461,0.656461,15.1686,0.986824
imagery_fists_feet,trial_random,20260916,trial0,2080,3264,1633,0.9375,0.646663,22.7179,1
imagery_fists_feet,trial_random,20260916,trial1,2,3265,1632,0.509342,0.476103,0.0126937,0.628149
imagery_fists_feet,trial_random,20260916,trial1,4,3265,1632,0.505054,0.47549,0.0182194,0.660574
imagery_fists_feet,trial_random,20260916,trial1,8,3265,1632,0.506585,0.487745,0.0451268,0.705107
imagery_fists_feet,trial_random,20260916,trial1,16,3265,1632,0.522511,0.502451,0.111381,0.763633
imagery_fists_feet,trial_random,20260916,trial1,32,3265,1632,0.536294,0.52451,0.25528,0.827996
imagery_fists_feet,trial_random,20260916,trial1,64,3265,1632,0.583155,0.56924,0.805069,0.88915
imagery_fists_feet,trial_random,20260916,trial1,128,3265,1632,0.701685,0.63848,3.5861,0.925131
imagery_fists_feet,trial_random,20260916,trial1,256,3265,1632,0.724349,0.653799,5.60851,0.943034
imagery_fists_feet,trial_random,20260916,trial1,512,3265,1632,0.76294,0.669118,8.69537,0.963915
imagery_fists_feet,trial_random,20260916,trial1,1024,3265,1632,0.835528,0.65625,15.4293,0.986531
imagery_fists_feet,trial_random,20260916,trial1,2080,3265,1632,0.950077,0.618873,22.9171,1
imagery_fists_feet,trial_random,20260916,trial2,2,3265,1632,0.514242,0.480392,0.0113464,0.627188
imagery_fists_feet,trial_random,20260916,trial2,4,3265,1632,0.505972,0.494485,0.0238959,0.658808
imagery_fists_feet,trial_random,20260916,trial2,8,3265,1632,0.518224,0.504289,0.0651182,0.704407
imagery_fists_feet,trial_random,20260916,trial2,16,3265,1632,0.53415,0.507966,0.113246,0.763064
imagery_fists_feet,trial_random,20260916,trial2,32,3265,1632,0.553139,0.525735,0.291842,0.828268
imagery_fists_feet,trial_random,20260916,trial2,64,3265,1632,0.610107,0.553922,0.925805,0.889446
imagery_fists_feet,trial_random,20260916,trial2,128,3265,1632,0.698622,0.655025,3.53242,0.925242
imagery_fists_feet,trial_random,20260916,trial2,256,3265,1632,0.7317,0.650735,5.9536,0.943073
imagery_fists_feet,trial_random,20260916,trial2,512,3265,1632,0.777335,0.64951,8.99981,0.963963
imagery_fists_feet,trial_random,20260916,trial2,1024,3265,1632,0.850536,0.643995,16.0144,0.986569
imagery_fists_feet,trial_random,20260916,trial2,2080,3265,1632,0.952221,0.613358,23.0214,1
imagery_fists_feet,trial_random,20260917,trial0,2,3264,1633,0.509804,0.485609,0.0111785,0.631538
imagery_fists_feet,trial_random,20260917,trial0,4,3264,1633,0.509191,0.499081,0.0197325,0.663691
imagery_fists_feet,trial_random,20260917,trial0,8,3264,1633,0.517157,0.522964,0.0467953,0.708157
imagery_fists_feet,trial_random,20260917,trial0,16,3264,1633,0.531556,0.508879,0.133148,0.765441
imagery_fists_feet,trial_random,20260917,trial0,32,3264,1633,0.54902,0.517453,0.311994,0.829262
imagery_fists_feet,trial_random,20260917,trial0,64,3264,1633,0.598346,0.572566,0.923365,0.889996
imagery_fists_feet,trial_random,20260917,trial0,128,3264,1633,0.690257,0.660135,3.35682,0.925725
imagery_fists_feet,trial_random,20260917,trial0,256,3264,1633,0.726409,0.677281,5.77904,0.94344
imagery_fists_feet,trial_random,20260917,trial0,512,3264,1633,0.765012,0.663197,8.63401,0.964167
imagery_fists_feet,trial_random,20260917,trial0,1024,3264,1633,0.836703,0.649724,14.9011,0.986626
imagery_fists_feet,trial_random,20260917,trial0,2080,3264,1633,0.943934,0.631353,22.766,1
imagery_fists_feet,trial_random,20260917,trial1,2,3265,1632,0.509035,0.476716,0.00390056,0.630577
imagery_fists_feet,trial_random,20260917,trial1,4,3265,1632,0.52098,0.484069,0.0409734,0.662174
imagery_fists_feet,trial_random,20260917,trial1,8,3265,1632,0.529556,0.484681,0.0749572,0.706678
imagery_fists_feet,trial_random,20260917,trial1,16,3265,1632,0.541807,0.491422,0.127858,0.76519
imagery_fists_feet,trial_random,20260917,trial1,32,3265,1632,0.563247,0.520221,0.336951,0.829941
imagery_fists_feet,trial_random,20260917,trial1,64,3265,1632,0.614089,0.590074,0.918595,0.89028
imagery_fists_feet,trial_random,20260917,trial1,128,3265,1632,0.693109,0.655637,3.51943,0.925832
imagery_fists_feet,trial_random,20260917,trial1,256,3265,1632,0.744257,0.651961,6.22021,0.943579
imagery_fists_feet,trial_random,20260917,trial1,512,3265,1632,0.780704,0.653799,9.26752,0.964303
imagery_fists_feet,trial_random,20260917,trial1,1024,3265,1632,0.845942,0.652574,15.4705,0.986694
imagery_fists_feet,trial_random,20260917,trial1,2080,3265,1632,0.950077,0.636029,22.9211,1
imagery_fists_feet,trial_random,20260917,trial2,2,3265,1632,0.511792,0.473652,0.00420672,0.627114
imagery_fists_feet,trial_random,20260917,trial2,4,3265,1632,0.504747,0.492034,0.0238167,0.659692
imagery_fists_feet,trial_random,20260917,trial2,8,3265,1632,0.510873,0.508578,0.0397518,0.704903
imagery_fists_feet,trial_random,20260917,trial2,16,3265,1632,0.530168,0.520221,0.120126,0.763594
imagery_fists_feet,trial_random,20260917,trial2,32,3265,1632,0.548545,0.535539,0.275681,0.828616
imagery_fists_feet,trial_random,20260917,trial2,64,3265,1632,0.607044,0.559436,0.948442,0.88983
imagery_fists_feet,trial_random,20260917,trial2,128,3265,1632,0.691271,0.660539,3.3797,0.925449
imagery_fists_feet,trial_random,20260917,trial2,256,3265,1632,0.72098,0.677696,5.50276,0.943282
imagery_fists_feet,trial_random,20260917,trial2,512,3265,1632,0.763247,0.675245,8.45546,0.96411
imagery_fists_feet,trial_random,20260917,trial2,1024,3265,1632,0.838591,0.64951,15.0443,0.986631
imagery_fists_feet,trial_random,20260917,trial2,2080,3265,1632,0.946401,0.625,23.0426,1
imagery_fists_feet,trial_random,20260918,trial0,2,3264,1633,0.501225,0.49357,0.00209618,0.630909
