task,model,k,draw,subject,n_test,accuracy
imagery_left_right_fist,riemann_ts_lr,30,2,35,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,4,0,37,14,0.5
imagery_left_right_fist,riemann_ts_lr,8,0,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,16,0,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,30,0,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,4,1,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,8,1,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,16,1,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,30,1,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,4,2,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,8,2,37,14,0.785714
imagery_left_right_fist,riemann_ts_lr,16,2,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,30,2,37,14,0.571429
imagery_left_right_fist,riemann_ts_lr,0,0,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,4,0,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,8,0,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,16,0,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,30,0,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,4,1,39,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,1,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,16,1,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,30,1,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,4,2,39,15,0.333333
imagery_left_right_fist,riemann_ts_lr,8,2,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,16,2,39,15,0.466667
imagery_left_right_fist,riemann_ts_lr,30,2,39,15,0.4
imagery_left_right_fist,riemann_ts_lr,0,0,41,15,0.6
imagery_left_right_fist,riemann_ts_lr,4,0,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,0,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,0,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,0,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,1,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,1,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,1,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,2,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,2,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,2,41,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,45,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,0,45,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,0,45,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,0,45,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,0,45,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,1,45,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,1,45,15,0.6
imagery_left_right_fist,riemann_ts_lr,16,1,45,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,1,45,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,2,45,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,2,45,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,2,45,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,2,45,15,0.666667
imagery_left_right_fist,riemann_ts_lr,0,0,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,0,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,0,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,0,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,0,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,1,50,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,1,50,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,1,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,50,15,0.533333
imagery_left_right_fist,riemann_ts_lr,8,2,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,2,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,2,50,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,4,0,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,8,0,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,16,0,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,30,0,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,4,1,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,8,1,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,16,1,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,30,1,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,4,2,51,15,0.866667
imagery_left_right_fist,riemann_ts_lr,8,2,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,16,2,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,30,2,51,15,0.933333
imagery_left_right_fist,riemann_ts_lr,0,0,55,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,0,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,8,0,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,16,0,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,30,0,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,4,1,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,8,1,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,16,1,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,30,1,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,4,2,55,15,0.8
imagery_left_right_fist,riemann_ts_lr,8,2,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,16,2,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,30,2,55,15,0.866667
imagery_left_right_fist,riemann_ts_lr,0,0,59,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,0,59,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,0,59,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,0,59,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,0,59,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,1,59,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,1,59,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,1,59,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,1,59,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,2,59,15,0.533333
imagery_left_right_fist,riemann_ts_lr,8,2,59,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,2,59,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,2,59,15,0.666667
imagery_left_right_fist,riemann_ts_lr,0,0,65,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,0,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,8,0,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,16,0,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,30,0,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,4,1,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,8,1,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,16,1,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,30,1,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,4,2,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,8,2,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,16,2,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,30,2,65,15,0.8
imagery_left_right_fist,riemann_ts_lr,0,0,66,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,0,66,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,0,66,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,0,66,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,0,66,15,0.6
imagery_left_right_fist,riemann_ts_lr,4,1,66,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,1,66,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,1,66,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,1,66,15,0.6
imagery_left_right_fist,riemann_ts_lr,4,2,66,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,2,66,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,2,66,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,2,66,15,0.6
imagery_left_right_fist,riemann_ts_lr,0,0,67,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,0,67,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,0,67,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,0,67,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,0,67,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,67,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,1,67,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,1,67,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,1,67,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,67,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,2,67,15,0.6
imagery_left_right_fist,riemann_ts_lr,16,2,67,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,2,67,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,68,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,0,68,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,0,68,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,0,68,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,0,68,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,68,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,1,68,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,1,68,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,1,68,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,68,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,2,68,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,2,68,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,2,68,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,70,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,0,70,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,0,70,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,0,70,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,0,70,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,70,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,1,70,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,1,70,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,1,70,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,70,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,2,70,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,2,70,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,2,70,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,71,15,0.8
imagery_left_right_fist,riemann_ts_lr,4,0,71,15,0.8
imagery_left_right_fist,riemann_ts_lr,8,0,71,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,0,71,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,0,71,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,71,15,0.8
imagery_left_right_fist,riemann_ts_lr,8,1,71,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,1,71,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,1,71,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,71,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,2,71,15,0.8
imagery_left_right_fist,riemann_ts_lr,16,2,71,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,2,71,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,4,0,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,8,0,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,16,0,73,14,0.571429
imagery_left_right_fist,riemann_ts_lr,30,0,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,4,1,73,14,0.714286
imagery_left_right_fist,riemann_ts_lr,8,1,73,14,0.785714
imagery_left_right_fist,riemann_ts_lr,16,1,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,30,1,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,4,2,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,8,2,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,16,2,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,30,2,73,14,0.642857
imagery_left_right_fist,riemann_ts_lr,0,0,75,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,0,75,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,0,75,15,0.8
imagery_left_right_fist,riemann_ts_lr,16,0,75,15,0.8
imagery_left_right_fist,riemann_ts_lr,30,0,75,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,75,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,1,75,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,1,75,15,0.8
imagery_left_right_fist,riemann_ts_lr,30,1,75,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,75,15,0.733333
imagery_left_right_fist,riemann_ts_lr,8,2,75,15,0.866667
imagery_left_right_fist,riemann_ts_lr,16,2,75,15,0.8
imagery_left_right_fist,riemann_ts_lr,30,2,75,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,0,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,8,0,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,0,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,0,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,1,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,8,1,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,1,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,1,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,2,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,8,2,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,2,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,2,77,15,0.533333
imagery_left_right_fist,riemann_ts_lr,0,0,78,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,0,78,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,0,78,15,0.466667
imagery_left_right_fist,riemann_ts_lr,16,0,78,15,0.466667
imagery_left_right_fist,riemann_ts_lr,30,0,78,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,1,78,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,1,78,15,0.466667
imagery_left_right_fist,riemann_ts_lr,16,1,78,15,0.466667
imagery_left_right_fist,riemann_ts_lr,30,1,78,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,2,78,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,2,78,15,0.466667
imagery_left_right_fist,riemann_ts_lr,16,2,78,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,2,78,15,0.533333
imagery_left_right_fist,riemann_ts_lr,0,0,82,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,0,82,15,0.8
imagery_left_right_fist,riemann_ts_lr,8,0,82,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,0,82,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,0,82,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,82,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,1,82,15,0.866667
imagery_left_right_fist,riemann_ts_lr,16,1,82,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,1,82,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,82,15,0.8
imagery_left_right_fist,riemann_ts_lr,8,2,82,15,0.466667
imagery_left_right_fist,riemann_ts_lr,16,2,82,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,2,82,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,85,15,0.866667
imagery_left_right_fist,riemann_ts_lr,4,0,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,8,0,85,15,0.866667
imagery_left_right_fist,riemann_ts_lr,16,0,85,15,0.866667
imagery_left_right_fist,riemann_ts_lr,30,0,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,4,1,85,15,0.866667
imagery_left_right_fist,riemann_ts_lr,8,1,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,16,1,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,30,1,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,4,2,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,8,2,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,16,2,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,30,2,85,15,0.933333
imagery_left_right_fist,riemann_ts_lr,0,0,87,15,0.466667
imagery_left_right_fist,riemann_ts_lr,4,0,87,15,0.533333
imagery_left_right_fist,riemann_ts_lr,8,0,87,15,0.466667
imagery_left_right_fist,riemann_ts_lr,16,0,87,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,0,87,15,0.466667
imagery_left_right_fist,riemann_ts_lr,4,1,87,15,0.533333
imagery_left_right_fist,riemann_ts_lr,8,1,87,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,1,87,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,1,87,15,0.466667
imagery_left_right_fist,riemann_ts_lr,4,2,87,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,2,87,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,2,87,15,0.466667
imagery_left_right_fist,riemann_ts_lr,30,2,87,15,0.466667
imagery_left_right_fist,riemann_ts_lr,0,0,89,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,0,89,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,0,89,15,0.6
imagery_left_right_fist,riemann_ts_lr,16,0,89,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,0,89,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,1,89,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,1,89,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,1,89,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,1,89,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,2,89,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,2,89,15,0.6
imagery_left_right_fist,riemann_ts_lr,16,2,89,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,2,89,15,0.533333
imagery_left_right_fist,riemann_ts_lr,0,0,91,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,0,91,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,0,91,15,0.733333
imagery_left_right_fist,riemann_ts_lr,16,0,91,15,0.666667
imagery_left_right_fist,riemann_ts_lr,30,0,91,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,1,91,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,1,91,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,1,91,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,1,91,15,0.733333
imagery_left_right_fist,riemann_ts_lr,4,2,91,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,2,91,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,2,91,15,0.733333
imagery_left_right_fist,riemann_ts_lr,30,2,91,15,0.733333
imagery_left_right_fist,riemann_ts_lr,0,0,101,15,0.466667
imagery_left_right_fist,riemann_ts_lr,4,0,101,15,0.533333
imagery_left_right_fist,riemann_ts_lr,8,0,101,15,0.466667
imagery_left_right_fist,riemann_ts_lr,16,0,101,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,0,101,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,1,101,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,1,101,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,1,101,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,1,101,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,2,101,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,2,101,15,0.466667
imagery_left_right_fist,riemann_ts_lr,16,2,101,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,2,101,15,0.666667
imagery_left_right_fist,riemann_ts_lr,0,0,102,14,0.5
imagery_left_right_fist,riemann_ts_lr,4,0,102,14,0.714286
imagery_left_right_fist,riemann_ts_lr,8,0,102,14,0.714286
imagery_left_right_fist,riemann_ts_lr,16,0,102,14,0.642857
imagery_left_right_fist,riemann_ts_lr,30,0,102,14,0.714286
imagery_left_right_fist,riemann_ts_lr,4,1,102,14,0.642857
imagery_left_right_fist,riemann_ts_lr,8,1,102,14,0.714286
imagery_left_right_fist,riemann_ts_lr,16,1,102,14,0.714286
imagery_left_right_fist,riemann_ts_lr,30,1,102,14,0.714286
imagery_left_right_fist,riemann_ts_lr,4,2,102,14,0.642857
imagery_left_right_fist,riemann_ts_lr,8,2,102,14,0.642857
imagery_left_right_fist,riemann_ts_lr,16,2,102,14,0.714286
imagery_left_right_fist,riemann_ts_lr,30,2,102,14,0.714286
imagery_left_right_fist,riemann_ts_lr,0,0,109,15,0.466667
imagery_left_right_fist,riemann_ts_lr,4,0,109,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,0,109,15,0.6
imagery_left_right_fist,riemann_ts_lr,16,0,109,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,0,109,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,1,109,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,1,109,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,1,109,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,1,109,15,0.533333
imagery_left_right_fist,riemann_ts_lr,4,2,109,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,2,109,15,0.533333
imagery_left_right_fist,riemann_ts_lr,16,2,109,15,0.533333
imagery_left_right_fist,riemann_ts_lr,30,2,109,15,0.533333
imagery_left_right_fist,riemann_ts_lr,0,0,4,15,0.466667
imagery_left_right_fist,riemann_ts_lr,4,0,4,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,0,4,15,0.6
imagery_left_right_fist,riemann_ts_lr,16,0,4,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,0,4,15,0.6
imagery_left_right_fist,riemann_ts_lr,4,1,4,15,0.6
imagery_left_right_fist,riemann_ts_lr,8,1,4,15,0.466667
imagery_left_right_fist,riemann_ts_lr,16,1,4,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,1,4,15,0.6
imagery_left_right_fist,riemann_ts_lr,4,2,4,15,0.466667
imagery_left_right_fist,riemann_ts_lr,8,2,4,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,2,4,15,0.6
imagery_left_right_fist,riemann_ts_lr,30,2,4,15,0.6
imagery_left_right_fist,riemann_ts_lr,0,0,7,15,0.466667
imagery_left_right_fist,riemann_ts_lr,4,0,7,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,0,7,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,0,7,15,0.866667
imagery_left_right_fist,riemann_ts_lr,30,0,7,15,0.933333
imagery_left_right_fist,riemann_ts_lr,4,1,7,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,1,7,15,0.866667
imagery_left_right_fist,riemann_ts_lr,16,1,7,15,0.866667
imagery_left_right_fist,riemann_ts_lr,30,1,7,15,0.933333
imagery_left_right_fist,riemann_ts_lr,4,2,7,15,0.666667
imagery_left_right_fist,riemann_ts_lr,8,2,7,15,0.666667
imagery_left_right_fist,riemann_ts_lr,16,2,7,15,0.866667
imagery_left_right_fist,riemann_ts_lr,30,2,7,15,0.933333
imagery_left_right_fist,riemann_ts_lr,0,0,9,15,0.666667
imagery_left_right_fist,riemann_ts_lr,4,0,9,15,0.6
