dataset,task,model,protocol,seed,fold,n_train,n_test,train_acc,test_acc
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s77_h0,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s77_h1,30,15,0.933333,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s77_h1,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s77_h2,30,15,1,0.4
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s77_h2,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s78_h0,30,15,0.933333,0.4
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s78_h0,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s78_h1,30,15,0.9,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s78_h1,30,15,1,0.466667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s78_h2,30,15,0.8,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s78_h2,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s79_h0,30,15,0.6,0.4
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s79_h0,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s79_h1,30,15,0.666667,0.733333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s79_h1,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s79_h2,30,15,1,0.733333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s79_h2,30,15,1,0.933333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s80_h0,30,15,1,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s80_h0,30,15,1,0.466667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s80_h1,30,15,1,0.733333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s80_h1,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s80_h2,30,15,1,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s80_h2,30,15,1,0.466667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s81_h0,30,15,0.966667,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s81_h0,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s81_h1,30,15,1,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s81_h1,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s81_h2,30,15,0.966667,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s81_h2,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s82_h0,30,15,1,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s82_h0,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s82_h1,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s82_h1,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s82_h2,30,15,1,0.933333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s82_h2,30,15,1,0.933333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s83_h0,30,15,1,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s83_h0,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s83_h1,30,15,1,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s83_h1,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s83_h2,30,15,1,0.933333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s83_h2,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s84_h0,30,15,0.766667,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s84_h0,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s84_h1,30,15,1,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s84_h1,30,15,1,0.333333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s84_h2,30,15,0.8,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s84_h2,30,15,1,0.466667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s85_h0,30,15,1,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s85_h0,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s85_h1,30,15,1,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s85_h1,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s85_h2,30,15,1,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s85_h2,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s86_h0,30,15,0.733333,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s86_h0,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s86_h1,30,15,0.966667,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s86_h1,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s86_h2,30,15,0.7,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s86_h2,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s87_h0,30,15,1,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s87_h0,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s87_h1,30,15,0.966667,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s87_h1,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s87_h2,30,15,1,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s87_h2,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s88_h0,38,19,0.921053,0.631579
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s88_h0,38,19,1,0.578947
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s88_h1,38,19,0.921053,0.473684
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s88_h1,38,19,1,0.736842
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s88_h2,38,19,0.894737,0.631579
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s88_h2,38,19,1,0.526316
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s89_h0,30,22,1,0.545455
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s89_h0,30,22,1,0.590909
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s89_h1,37,15,1,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s89_h1,37,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s89_h2,37,15,0.945946,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s89_h2,37,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s90_h0,30,15,0.966667,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s90_h0,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s90_h1,30,15,0.9,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s90_h1,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s90_h2,30,15,0.933333,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s90_h2,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s91_h0,30,15,1,0.866667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s91_h0,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s91_h1,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s91_h1,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s91_h2,30,15,1,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s91_h2,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s92_h0,38,19,1,0.578947
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s92_h0,38,19,1,0.684211
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s92_h1,38,19,0.894737,0.789474
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s92_h1,38,19,1,0.842105
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s92_h2,38,19,1,0.894737
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s92_h2,38,19,1,0.842105
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s93_h0,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s93_h0,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s93_h1,30,15,0.833333,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s93_h1,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s93_h2,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s93_h2,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s94_h0,30,15,1,1
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s94_h0,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s94_h1,30,15,1,0.933333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s94_h1,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s94_h2,30,15,1,0.866667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s94_h2,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s95_h0,30,15,0.9,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s95_h0,30,15,1,0.466667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s95_h1,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s95_h1,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s95_h2,30,15,1,0.4
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s95_h2,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s96_h0,30,15,0.866667,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s96_h0,30,15,1,0.933333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s96_h1,30,15,0.966667,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s96_h1,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s96_h2,30,15,0.866667,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s96_h2,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s97_h0,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s97_h0,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s97_h1,30,15,1,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s97_h1,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s97_h2,30,15,0.933333,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s97_h2,30,15,1,0.933333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s98_h0,30,15,0.766667,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s98_h0,30,15,1,0.466667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s98_h1,30,15,0.733333,0.733333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s98_h1,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s98_h2,30,15,0.933333,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s98_h2,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s99_h0,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s99_h0,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s99_h1,30,15,1,0.733333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s99_h1,30,15,1,0.733333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s99_h2,30,15,0.9,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s99_h2,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s100_h0,24,12,1,0.5
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s100_h0,24,12,1,0.5
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s100_h1,24,12,1,0.416667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s100_h1,24,12,1,0.333333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s100_h2,24,12,1,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s100_h2,24,12,1,0.5
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s101_h0,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s101_h0,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s101_h1,30,15,1,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s101_h1,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s101_h2,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s101_h2,30,15,1,0.466667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s102_h0,28,14,1,0.642857
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s102_h0,28,14,1,0.5
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s102_h1,28,14,1,0.714286
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s102_h1,28,14,1,0.785714
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s102_h2,28,14,0.964286,0.857143
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s102_h2,28,14,1,0.714286
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s103_h0,30,15,0.833333,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s103_h0,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s103_h1,30,15,0.933333,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s103_h1,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s103_h2,30,15,0.933333,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s103_h2,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s104_h0,30,15,1,0.733333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s104_h0,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s104_h1,30,15,0.966667,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s104_h1,30,15,1,0.8
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s104_h2,30,15,0.933333,0.866667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s104_h2,30,15,1,0.466667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s105_h0,30,15,0.9,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s105_h0,30,15,1,0.933333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s105_h1,30,15,1,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s105_h1,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s105_h2,30,15,0.933333,0.733333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s105_h2,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s106_h0,30,15,1,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s106_h0,30,15,1,0.4
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s106_h1,30,15,1,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s106_h1,30,15,1,0.4
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s106_h2,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s106_h2,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s107_h0,30,15,0.833333,0.533333
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s107_h0,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s107_h1,30,15,0.9,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s107_h1,30,15,1,0.666667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s107_h2,30,15,0.733333,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s107_h2,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s108_h0,30,15,0.966667,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s108_h0,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s108_h1,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s108_h1,30,15,1,0.6
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s108_h2,30,15,1,0.466667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s108_h2,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s109_h0,30,15,1,0.6
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s109_h0,30,15,1,0.533333
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s109_h1,30,15,1,0.8
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s109_h1,30,15,1,0.866667
eegbci,real_left_right_fist,csp_lda,within_subject,20260916,within_s109_h2,30,15,0.966667,0.666667
eegbci,real_left_right_fist,riemann_ts_lr,within_subject,20260916,within_s109_h2,30,15,1,0.533333
eegbci,imagery_fists_feet,csp_lda,trial_random,20260916,trial0,3264,1633,0.609681,0.59951
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260916,trial0,3264,1633,0.9375,0.646663
eegbci,imagery_fists_feet,csp_lda,trial_random,20260916,trial1,3265,1632,0.601225,0.603554
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260916,trial1,3265,1632,0.950077,0.618873
eegbci,imagery_fists_feet,csp_lda,trial_random,20260916,trial2,3265,1632,0.606432,0.585172
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260916,trial2,3265,1632,0.952221,0.613358
eegbci,imagery_fists_feet,csp_lda,trial_random,20260917,trial0,3264,1633,0.606311,0.574403
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260917,trial0,3264,1633,0.943934,0.631353
eegbci,imagery_fists_feet,csp_lda,trial_random,20260917,trial1,3265,1632,0.606432,0.593137
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260917,trial1,3265,1632,0.950077,0.636029
eegbci,imagery_fists_feet,csp_lda,trial_random,20260917,trial2,3265,1632,0.60827,0.609069
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260917,trial2,3265,1632,0.946401,0.625
eegbci,imagery_fists_feet,csp_lda,trial_random,20260918,trial0,3264,1633,0.587623,0.56338
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260918,trial0,3264,1633,0.952206,0.636865
eegbci,imagery_fists_feet,csp_lda,trial_random,20260918,trial1,3265,1632,0.605207,0.606005
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260918,trial1,3265,1632,0.94732,0.620098
eegbci,imagery_fists_feet,csp_lda,trial_random,20260918,trial2,3265,1632,0.606432,0.59375
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260918,trial2,3265,1632,0.941501,0.634804
eegbci,imagery_fists_feet,csp_lda,trial_random,20260919,trial0,3264,1633,0.598346,0.578077
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260919,trial0,3264,1633,0.942708,0.641151
eegbci,imagery_fists_feet,csp_lda,trial_random,20260919,trial1,3265,1632,0.602144,0.59375
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260919,trial1,3265,1632,0.945176,0.640319
eegbci,imagery_fists_feet,csp_lda,trial_random,20260919,trial2,3265,1632,0.599081,0.554534
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260919,trial2,3265,1632,0.943645,0.615809
eegbci,imagery_fists_feet,csp_lda,trial_random,20260920,trial0,3264,1633,0.613358,0.592162
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260920,trial0,3264,1633,0.946691,0.628291
eegbci,imagery_fists_feet,csp_lda,trial_random,20260920,trial1,3265,1632,0.524043,0.530025
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260920,trial1,3265,1632,0.94487,0.63848
eegbci,imagery_fists_feet,csp_lda,trial_random,20260920,trial2,3265,1632,0.537519,0.54473
eegbci,imagery_fists_feet,riemann_ts_lr,trial_random,20260920,trial2,3265,1632,0.935681,0.634804
eegbci,imagery_fists_feet,csp_lda,run_disjoint,20260916,run0,3265,1632,0.600306,0.610294
eegbci,imagery_fists_feet,riemann_ts_lr,run_disjoint,20260916,run0,3265,1632,0.941194,0.654412
eegbci,imagery_fists_feet,csp_lda,run_disjoint,20260916,run1,3265,1632,0.612251,0.586397
eegbci,imagery_fists_feet,riemann_ts_lr,run_disjoint,20260916,run1,3265,1632,0.94732,0.640319
eegbci,imagery_fists_feet,csp_lda,run_disjoint,20260916,run2,3264,1633,0.60049,0.603184
eegbci,imagery_fists_feet,riemann_ts_lr,run_disjoint,20260916,run2,3264,1633,0.939951,0.636865
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260916,subj0,3241,1656,0.612465,0.581522
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260916,subj0,3241,1656,0.945079,0.591787
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260916,subj1,3280,1617,0.61372,0.597403
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260916,subj1,3280,1617,0.948171,0.573284
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260916,subj2,3273,1624,0.603116,0.592365
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260916,subj2,3273,1624,0.94806,0.586823
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260917,subj0,3222,1675,0.597455,0.620299
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260917,subj0,3222,1675,0.941962,0.586269
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260917,subj1,3289,1608,0.614777,0.590174
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260917,subj1,3289,1608,0.950441,0.61194
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260917,subj2,3283,1614,0.614072,0.571252
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260917,subj2,3283,1614,0.955833,0.581784
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260918,subj0,3229,1668,0.598637,0.561151
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260918,subj0,3229,1668,0.94921,0.592326
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260918,subj1,3288,1609,0.595803,0.595401
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260918,subj1,3288,1609,0.947689,0.59105
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260918,subj2,3277,1620,0.622521,0.598765
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260918,subj2,3277,1620,0.946292,0.566667
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260919,subj0,3241,1656,0.60938,0.601449
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260919,subj0,3241,1656,0.94045,0.603865
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260919,subj1,3264,1633,0.617647,0.600735
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260919,subj1,3264,1633,0.954044,0.598285
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260919,subj2,3289,1608,0.602919,0.572761
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260919,subj2,3289,1608,0.952569,0.554726
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260920,subj0,3242,1655,0.596854,0.590332
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260920,subj0,3242,1655,0.939543,0.596375
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260920,subj1,3279,1618,0.597133,0.590235
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260920,subj1,3279,1618,0.939311,0.590235
eegbci,imagery_fists_feet,csp_lda,subject_disjoint,20260920,subj2,3273,1624,0.605255,0.6133
eegbci,imagery_fists_feet,riemann_ts_lr,subject_disjoint,20260920,subj2,3273,1624,0.95417,0.586207
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s1_h0,30,15,1,1
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s1_h0,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s1_h1,30,15,1,0.933333
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s1_h1,30,15,1,1
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s1_h2,30,15,1,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s1_h2,30,15,1,0.933333
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s2_h0,30,15,0.866667,0.866667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s2_h0,30,15,1,0.866667
eegbci,imagery_fists_feet,csp_lda,within_subject,20260916,within_s2_h1,30,15,0.933333,0.666667
eegbci,imagery_fists_feet,riemann_ts_lr,within_subject,20260916,within_s2_h1,30,15,1,0.933333
