task,model,protocol,subject,accuracy
imagery_left_right_fist,csp_lda,pooled_random,1,0.666667
imagery_left_right_fist,csp_lda,pooled_random,2,0.733333
imagery_left_right_fist,csp_lda,pooled_random,3,0.422222
imagery_left_right_fist,csp_lda,pooled_random,4,0.533333
imagery_left_right_fist,csp_lda,pooled_random,5,0.488889
imagery_left_right_fist,csp_lda,pooled_random,6,0.466667
imagery_left_right_fist,csp_lda,pooled_random,7,0.844444
imagery_left_right_fist,csp_lda,pooled_random,8,0.488889
imagery_left_right_fist,csp_lda,pooled_random,9,0.533333
imagery_left_right_fist,csp_lda,pooled_random,10,0.533333
imagery_left_right_fist,csp_lda,pooled_random,11,0.488889
imagery_left_right_fist,csp_lda,pooled_random,12,0.6
imagery_left_right_fist,csp_lda,pooled_random,13,0.511111
imagery_left_right_fist,csp_lda,pooled_random,14,0.533333
imagery_left_right_fist,csp_lda,pooled_random,15,0.622222
imagery_left_right_fist,csp_lda,pooled_random,16,0.622222
imagery_left_right_fist,csp_lda,pooled_random,17,0.6
imagery_left_right_fist,csp_lda,pooled_random,18,0.644444
imagery_left_right_fist,csp_lda,pooled_random,19,0.533333
imagery_left_right_fist,csp_lda,pooled_random,20,0.577778
imagery_left_right_fist,csp_lda,pooled_random,21,0.488889
imagery_left_right_fist,csp_lda,pooled_random,22,0.511111
imagery_left_right_fist,csp_lda,pooled_random,23,0.555556
imagery_left_right_fist,csp_lda,pooled_random,24,0.533333
imagery_left_right_fist,csp_lda,pooled_random,25,0.644444
imagery_left_right_fist,csp_lda,pooled_random,26,0.533333
imagery_left_right_fist,csp_lda,pooled_random,27,0.488889
imagery_left_right_fist,csp_lda,pooled_random,28,0.488889
imagery_left_right_fist,csp_lda,pooled_random,29,0.822222
imagery_left_right_fist,csp_lda,pooled_random,30,0.622222
imagery_left_right_fist,csp_lda,pooled_random,31,0.911111
imagery_left_right_fist,csp_lda,pooled_random,32,0.822222
imagery_left_right_fist,csp_lda,pooled_random,33,0.733333
imagery_left_right_fist,csp_lda,pooled_random,34,0.837209
imagery_left_right_fist,csp_lda,pooled_random,35,0.711111
imagery_left_right_fist,csp_lda,pooled_random,36,0.466667
imagery_left_right_fist,csp_lda,pooled_random,37,0.511628
imagery_left_right_fist,csp_lda,pooled_random,38,0.444444
imagery_left_right_fist,csp_lda,pooled_random,39,0.511111
imagery_left_right_fist,csp_lda,pooled_random,40,0.533333
imagery_left_right_fist,csp_lda,pooled_random,41,0.636364
imagery_left_right_fist,csp_lda,pooled_random,42,0.777778
imagery_left_right_fist,csp_lda,pooled_random,43,0.666667
imagery_left_right_fist,csp_lda,pooled_random,44,0.644444
imagery_left_right_fist,csp_lda,pooled_random,45,0.533333
imagery_left_right_fist,csp_lda,pooled_random,46,0.511111
imagery_left_right_fist,csp_lda,pooled_random,47,0.488889
imagery_left_right_fist,csp_lda,pooled_random,48,0.644444
imagery_left_right_fist,csp_lda,pooled_random,49,0.755556
imagery_left_right_fist,csp_lda,pooled_random,50,0.533333
imagery_left_right_fist,csp_lda,pooled_random,51,0.533333
imagery_left_right_fist,csp_lda,pooled_random,52,0.6
imagery_left_right_fist,csp_lda,pooled_random,53,0.466667
imagery_left_right_fist,csp_lda,pooled_random,54,0.711111
imagery_left_right_fist,csp_lda,pooled_random,55,0.688889
imagery_left_right_fist,csp_lda,pooled_random,56,0.666667
imagery_left_right_fist,csp_lda,pooled_random,57,0.555556
imagery_left_right_fist,csp_lda,pooled_random,58,0.533333
imagery_left_right_fist,csp_lda,pooled_random,59,0.466667
imagery_left_right_fist,csp_lda,pooled_random,60,0.666667
imagery_left_right_fist,csp_lda,pooled_random,61,0.555556
imagery_left_right_fist,csp_lda,pooled_random,62,0.8
imagery_left_right_fist,csp_lda,pooled_random,63,0.533333
imagery_left_right_fist,csp_lda,pooled_random,64,0.5
imagery_left_right_fist,csp_lda,pooled_random,65,0.555556
imagery_left_right_fist,csp_lda,pooled_random,66,0.422222
imagery_left_right_fist,csp_lda,pooled_random,67,0.533333
imagery_left_right_fist,csp_lda,pooled_random,68,0.622222
imagery_left_right_fist,csp_lda,pooled_random,69,0.644444
imagery_left_right_fist,csp_lda,pooled_random,70,0.666667
imagery_left_right_fist,csp_lda,pooled_random,71,0.755556
imagery_left_right_fist,csp_lda,pooled_random,72,0.930233
imagery_left_right_fist,csp_lda,pooled_random,73,0.714286
imagery_left_right_fist,csp_lda,pooled_random,74,0.581395
imagery_left_right_fist,csp_lda,pooled_random,75,0.711111
imagery_left_right_fist,csp_lda,pooled_random,76,0.452381
imagery_left_right_fist,csp_lda,pooled_random,77,0.4
imagery_left_right_fist,csp_lda,pooled_random,78,0.466667
imagery_left_right_fist,csp_lda,pooled_random,79,0.555556
imagery_left_right_fist,csp_lda,pooled_random,80,0.577778
imagery_left_right_fist,csp_lda,pooled_random,81,0.488889
imagery_left_right_fist,csp_lda,pooled_random,82,0.533333
imagery_left_right_fist,csp_lda,pooled_random,83,0.622222
imagery_left_right_fist,csp_lda,pooled_random,84,0.555556
imagery_left_right_fist,csp_lda,pooled_random,85,0.711111
imagery_left_right_fist,csp_lda,pooled_random,86,0.755556
imagery_left_right_fist,csp_lda,pooled_random,87,0.488889
imagery_left_right_fist,csp_lda,pooled_random,88,0.508772
imagery_left_right_fist,csp_lda,pooled_random,89,0.644444
imagery_left_right_fist,csp_lda,pooled_random,90,0.533333
imagery_left_right_fist,csp_lda,pooled_random,91,0.511111
imagery_left_right_fist,csp_lda,pooled_random,92,0.526316
imagery_left_right_fist,csp_lda,pooled_random,93,0.688889
imagery_left_right_fist,csp_lda,pooled_random,94,0.577778
imagery_left_right_fist,csp_lda,pooled_random,95,0.488889
imagery_left_right_fist,csp_lda,pooled_random,96,0.466667
imagery_left_right_fist,csp_lda,pooled_random,97,0.511111
imagery_left_right_fist,csp_lda,pooled_random,98,0.4
imagery_left_right_fist,csp_lda,pooled_random,99,0.488889
imagery_left_right_fist,csp_lda,pooled_random,100,0.472222
imagery_left_right_fist,csp_lda,pooled_random,101,0.444444
imagery_left_right_fist,csp_lda,pooled_random,102,0.52381
imagery_left_right_fist,csp_lda,pooled_random,103,0.688889
imagery_left_right_fist,csp_lda,pooled_random,104,0.357143
imagery_left_right_fist,csp_lda,pooled_random,105,0.555556
imagery_left_right_fist,csp_lda,pooled_random,106,0.533333
imagery_left_right_fist,csp_lda,pooled_random,107,0.533333
imagery_left_right_fist,csp_lda,pooled_random,108,0.466667
imagery_left_right_fist,csp_lda,pooled_random,109,0.333333
imagery_left_right_fist,csp_lda,within_subject,1,0.644444
imagery_left_right_fist,csp_lda,within_subject,2,0.8
imagery_left_right_fist,csp_lda,within_subject,3,0.488889
imagery_left_right_fist,csp_lda,within_subject,4,0.511111
imagery_left_right_fist,csp_lda,within_subject,5,0.622222
imagery_left_right_fist,csp_lda,within_subject,6,0.577778
imagery_left_right_fist,csp_lda,within_subject,7,0.955556
imagery_left_right_fist,csp_lda,within_subject,8,0.466667
imagery_left_right_fist,csp_lda,within_subject,9,0.533333
imagery_left_right_fist,csp_lda,within_subject,10,0.644444
imagery_left_right_fist,csp_lda,within_subject,11,0.577778
imagery_left_right_fist,csp_lda,within_subject,12,0.644444
imagery_left_right_fist,csp_lda,within_subject,13,0.6
imagery_left_right_fist,csp_lda,within_subject,14,0.555556
imagery_left_right_fist,csp_lda,within_subject,15,0.711111
imagery_left_right_fist,csp_lda,within_subject,16,0.666667
imagery_left_right_fist,csp_lda,within_subject,17,0.555556
imagery_left_right_fist,csp_lda,within_subject,18,0.555556
imagery_left_right_fist,csp_lda,within_subject,19,0.444444
imagery_left_right_fist,csp_lda,within_subject,20,0.6
imagery_left_right_fist,csp_lda,within_subject,21,0.533333
imagery_left_right_fist,csp_lda,within_subject,22,0.888889
imagery_left_right_fist,csp_lda,within_subject,23,0.533333
imagery_left_right_fist,csp_lda,within_subject,24,0.511111
imagery_left_right_fist,csp_lda,within_subject,25,0.622222
imagery_left_right_fist,csp_lda,within_subject,26,0.577778
imagery_left_right_fist,csp_lda,within_subject,27,0.4
imagery_left_right_fist,csp_lda,within_subject,28,0.511111
imagery_left_right_fist,csp_lda,within_subject,29,0.977778
imagery_left_right_fist,csp_lda,within_subject,30,0.4
imagery_left_right_fist,csp_lda,within_subject,31,0.777778
imagery_left_right_fist,csp_lda,within_subject,32,0.711111
imagery_left_right_fist,csp_lda,within_subject,33,0.644444
imagery_left_right_fist,csp_lda,within_subject,34,0.883721
imagery_left_right_fist,csp_lda,within_subject,35,0.622222
imagery_left_right_fist,csp_lda,within_subject,36,0.577778
imagery_left_right_fist,csp_lda,within_subject,37,0.511628
imagery_left_right_fist,csp_lda,within_subject,38,0.622222
imagery_left_right_fist,csp_lda,within_subject,39,0.533333
imagery_left_right_fist,csp_lda,within_subject,40,0.8
imagery_left_right_fist,csp_lda,within_subject,41,0.454545
imagery_left_right_fist,csp_lda,within_subject,42,0.866667
imagery_left_right_fist,csp_lda,within_subject,43,0.8
imagery_left_right_fist,csp_lda,within_subject,44,0.666667
imagery_left_right_fist,csp_lda,within_subject,45,0.6
imagery_left_right_fist,csp_lda,within_subject,46,0.533333
imagery_left_right_fist,csp_lda,within_subject,47,0.533333
imagery_left_right_fist,csp_lda,within_subject,48,0.866667
imagery_left_right_fist,csp_lda,within_subject,49,0.777778
imagery_left_right_fist,csp_lda,within_subject,50,0.577778
imagery_left_right_fist,csp_lda,within_subject,51,0.666667
imagery_left_right_fist,csp_lda,within_subject,52,0.777778
imagery_left_right_fist,csp_lda,within_subject,53,0.844444
imagery_left_right_fist,csp_lda,within_subject,54,0.688889
imagery_left_right_fist,csp_lda,within_subject,55,0.8
imagery_left_right_fist,csp_lda,within_subject,56,0.911111
imagery_left_right_fist,csp_lda,within_subject,57,0.555556
imagery_left_right_fist,csp_lda,within_subject,58,0.466667
imagery_left_right_fist,csp_lda,within_subject,59,0.533333
imagery_left_right_fist,csp_lda,within_subject,60,0.844444
imagery_left_right_fist,csp_lda,within_subject,61,0.688889
imagery_left_right_fist,csp_lda,within_subject,62,0.844444
imagery_left_right_fist,csp_lda,within_subject,63,0.666667
imagery_left_right_fist,csp_lda,within_subject,64,0.522727
imagery_left_right_fist,csp_lda,within_subject,65,0.644444
imagery_left_right_fist,csp_lda,within_subject,66,0.511111
imagery_left_right_fist,csp_lda,within_subject,67,0.511111
imagery_left_right_fist,csp_lda,within_subject,68,0.511111
imagery_left_right_fist,csp_lda,within_subject,69,0.555556
imagery_left_right_fist,csp_lda,within_subject,70,0.733333
imagery_left_right_fist,csp_lda,within_subject,71,0.8
imagery_left_right_fist,csp_lda,within_subject,72,0.930233
imagery_left_right_fist,csp_lda,within_subject,73,0.619048
imagery_left_right_fist,csp_lda,within_subject,74,0.55814
imagery_left_right_fist,csp_lda,within_subject,75,0.533333
imagery_left_right_fist,csp_lda,within_subject,76,0.5
imagery_left_right_fist,csp_lda,within_subject,77,0.488889
imagery_left_right_fist,csp_lda,within_subject,78,0.4
imagery_left_right_fist,csp_lda,within_subject,79,0.511111
imagery_left_right_fist,csp_lda,within_subject,80,0.555556
imagery_left_right_fist,csp_lda,within_subject,81,0.688889
imagery_left_right_fist,csp_lda,within_subject,82,0.511111
imagery_left_right_fist,csp_lda,within_subject,83,0.711111
imagery_left_right_fist,csp_lda,within_subject,84,0.511111
imagery_left_right_fist,csp_lda,within_subject,85,0.888889
imagery_left_right_fist,csp_lda,within_subject,86,0.488889
imagery_left_right_fist,csp_lda,within_subject,87,0.511111
imagery_left_right_fist,csp_lda,within_subject,88,0.508772
imagery_left_right_fist,csp_lda,within_subject,89,0.577778
imagery_left_right_fist,csp_lda,within_subject,90,0.8
imagery_left_right_fist,csp_lda,within_subject,91,0.577778
imagery_left_right_fist,csp_lda,within_subject,92,0.526316
imagery_left_right_fist,csp_lda,within_subject,93,0.711111
imagery_left_right_fist,csp_lda,within_subject,94,0.688889
imagery_left_right_fist,csp_lda,within_subject,95,0.622222
imagery_left_right_fist,csp_lda,within_subject,96,0.488889
imagery_left_right_fist,csp_lda,within_subject,97,0.466667
imagery_left_right_fist,csp_lda,within_subject,98,0.6
imagery_left_right_fist,csp_lda,within_subject,99,0.511111
imagery_left_right_fist,csp_lda,within_subject,100,0.444444
imagery_left_right_fist,csp_lda,within_subject,101,0.4
imagery_left_right_fist,csp_lda,within_subject,102,0.714286
imagery_left_right_fist,csp_lda,within_subject,103,0.555556
imagery_left_right_fist,csp_lda,within_subject,104,0.666667
imagery_left_right_fist,csp_lda,within_subject,105,0.533333
imagery_left_right_fist,csp_lda,within_subject,106,0.555556
imagery_left_right_fist,csp_lda,within_subject,107,0.622222
imagery_left_right_fist,csp_lda,within_subject,108,0.711111
imagery_left_right_fist,csp_lda,within_subject,109,0.422222
imagery_left_right_fist,csp_lda,cross_subject,1,0.644444
imagery_left_right_fist,csp_lda,cross_subject,2,0.688889
imagery_left_right_fist,csp_lda,cross_subject,3,0.444444
imagery_left_right_fist,csp_lda,cross_subject,4,0.533333
imagery_left_right_fist,csp_lda,cross_subject,5,0.466667
imagery_left_right_fist,csp_lda,cross_subject,6,0.488889
imagery_left_right_fist,csp_lda,cross_subject,7,0.955556
imagery_left_right_fist,csp_lda,cross_subject,8,0.555556
imagery_left_right_fist,csp_lda,cross_subject,9,0.533333
imagery_left_right_fist,csp_lda,cross_subject,10,0.577778
imagery_left_right_fist,csp_lda,cross_subject,11,0.488889
imagery_left_right_fist,csp_lda,cross_subject,12,0.733333
imagery_left_right_fist,csp_lda,cross_subject,13,0.577778
imagery_left_right_fist,csp_lda,cross_subject,14,0.577778
imagery_left_right_fist,csp_lda,cross_subject,15,0.6
imagery_left_right_fist,csp_lda,cross_subject,16,0.555556
imagery_left_right_fist,csp_lda,cross_subject,17,0.555556
imagery_left_right_fist,csp_lda,cross_subject,18,0.555556
imagery_left_right_fist,csp_lda,cross_subject,19,0.577778
imagery_left_right_fist,csp_lda,cross_subject,20,0.622222
imagery_left_right_fist,csp_lda,cross_subject,21,0.488889
imagery_left_right_fist,csp_lda,cross_subject,22,0.511111
imagery_left_right_fist,csp_lda,cross_subject,23,0.6
imagery_left_right_fist,csp_lda,cross_subject,24,0.533333
imagery_left_right_fist,csp_lda,cross_subject,25,0.644444
imagery_left_right_fist,csp_lda,cross_subject,26,0.733333
imagery_left_right_fist,csp_lda,cross_subject,27,0.533333
imagery_left_right_fist,csp_lda,cross_subject,28,0.511111
imagery_left_right_fist,csp_lda,cross_subject,29,0.844444
imagery_left_right_fist,csp_lda,cross_subject,30,0.577778
imagery_left_right_fist,csp_lda,cross_subject,31,0.666667
imagery_left_right_fist,csp_lda,cross_subject,32,0.822222
imagery_left_right_fist,csp_lda,cross_subject,33,0.688889
imagery_left_right_fist,csp_lda,cross_subject,34,0.860465
imagery_left_right_fist,csp_lda,cross_subject,35,0.622222
imagery_left_right_fist,csp_lda,cross_subject,36,0.377778
imagery_left_right_fist,csp_lda,cross_subject,37,0.511628
imagery_left_right_fist,csp_lda,cross_subject,38,0.488889
imagery_left_right_fist,csp_lda,cross_subject,39,0.555556
imagery_left_right_fist,csp_lda,cross_subject,40,0.533333
imagery_left_right_fist,csp_lda,cross_subject,41,0.681818
imagery_left_right_fist,csp_lda,cross_subject,42,0.866667
imagery_left_right_fist,csp_lda,cross_subject,43,0.822222
imagery_left_right_fist,csp_lda,cross_subject,44,0.555556
imagery_left_right_fist,csp_lda,cross_subject,45,0.555556
imagery_left_right_fist,csp_lda,cross_subject,46,0.6
imagery_left_right_fist,csp_lda,cross_subject,47,0.533333
imagery_left_right_fist,csp_lda,cross_subject,48,0.622222
imagery_left_right_fist,csp_lda,cross_subject,49,0.8
imagery_left_right_fist,csp_lda,cross_subject,50,0.622222
imagery_left_right_fist,csp_lda,cross_subject,51,0.644444
imagery_left_right_fist,csp_lda,cross_subject,52,0.777778
imagery_left_right_fist,csp_lda,cross_subject,53,0.511111
imagery_left_right_fist,csp_lda,cross_subject,54,0.755556
imagery_left_right_fist,csp_lda,cross_subject,55,0.8
imagery_left_right_fist,csp_lda,cross_subject,56,0.777778
imagery_left_right_fist,csp_lda,cross_subject,57,0.4
imagery_left_right_fist,csp_lda,cross_subject,58,0.511111
imagery_left_right_fist,csp_lda,cross_subject,59,0.533333
imagery_left_right_fist,csp_lda,cross_subject,60,0.622222
imagery_left_right_fist,csp_lda,cross_subject,61,0.555556
imagery_left_right_fist,csp_lda,cross_subject,62,0.888889
imagery_left_right_fist,csp_lda,cross_subject,63,0.488889
imagery_left_right_fist,csp_lda,cross_subject,64,0.5
imagery_left_right_fist,csp_lda,cross_subject,65,0.644444
imagery_left_right_fist,csp_lda,cross_subject,66,0.511111
imagery_left_right_fist,csp_lda,cross_subject,67,0.488889
imagery_left_right_fist,csp_lda,cross_subject,68,0.577778
imagery_left_right_fist,csp_lda,cross_subject,69,0.6
imagery_left_right_fist,csp_lda,cross_subject,70,0.666667
imagery_left_right_fist,csp_lda,cross_subject,71,0.733333
imagery_left_right_fist,csp_lda,cross_subject,72,0.953488
imagery_left_right_fist,csp_lda,cross_subject,73,0.666667
imagery_left_right_fist,csp_lda,cross_subject,74,0.55814
imagery_left_right_fist,csp_lda,cross_subject,75,0.688889
imagery_left_right_fist,csp_lda,cross_subject,76,0.47619
imagery_left_right_fist,csp_lda,cross_subject,77,0.444444
imagery_left_right_fist,csp_lda,cross_subject,78,0.511111
imagery_left_right_fist,csp_lda,cross_subject,79,0.511111
imagery_left_right_fist,csp_lda,cross_subject,80,0.555556
imagery_left_right_fist,csp_lda,cross_subject,81,0.488889
imagery_left_right_fist,csp_lda,cross_subject,82,0.488889
imagery_left_right_fist,csp_lda,cross_subject,83,0.688889
imagery_left_right_fist,csp_lda,cross_subject,84,0.555556
imagery_left_right_fist,csp_lda,cross_subject,85,0.977778
imagery_left_right_fist,csp_lda,cross_subject,86,0.688889
imagery_left_right_fist,csp_lda,cross_subject,87,0.533333
imagery_left_right_fist,csp_lda,cross_subject,88,0.45614
imagery_left_right_fist,csp_lda,cross_subject,89,0.577778
imagery_left_right_fist,csp_lda,cross_subject,90,0.6
imagery_left_right_fist,csp_lda,cross_subject,91,0.666667
imagery_left_right_fist,csp_lda,cross_subject,92,0.614035
imagery_left_right_fist,csp_lda,cross_subject,93,0.8
imagery_left_right_fist,csp_lda,cross_subject,94,0.577778
imagery_left_right_fist,csp_lda,cross_subject,95,0.444444
imagery_left_right_fist,csp_lda,cross_subject,96,0.577778
imagery_left_right_fist,csp_lda,cross_subject,97,0.511111
imagery_left_right_fist,csp_lda,cross_subject,98,0.533333
imagery_left_right_fist,csp_lda,cross_subject,99,0.555556
imagery_left_right_fist,csp_lda,cross_subject,100,0.555556
imagery_left_right_fist,csp_lda,cross_subject,101,0.511111
imagery_left_right_fist,csp_lda,cross_subject,102,0.619048
imagery_left_right_fist,csp_lda,cross_subject,103,0.711111
imagery_left_right_fist,csp_lda,cross_subject,104,0.52381
imagery_left_right_fist,csp_lda,cross_subject,105,0.511111
imagery_left_right_fist,csp_lda,cross_subject,106,0.577778
imagery_left_right_fist,csp_lda,cross_subject,107,0.511111
imagery_left_right_fist,csp_lda,cross_subject,108,0.777778
imagery_left_right_fist,csp_lda,cross_subject,109,0.488889
imagery_left_right_fist,riemann_ts_lr,pooled_random,1,0.733333
imagery_left_right_fist,riemann_ts_lr,pooled_random,2,0.911111
imagery_left_right_fist,riemann_ts_lr,pooled_random,3,0.444444
imagery_left_right_fist,riemann_ts_lr,pooled_random,4,0.644444
imagery_left_right_fist,riemann_ts_lr,pooled_random,5,0.577778
imagery_left_right_fist,riemann_ts_lr,pooled_random,6,0.511111
imagery_left_right_fist,riemann_ts_lr,pooled_random,7,0.933333
imagery_left_right_fist,riemann_ts_lr,pooled_random,8,0.622222
imagery_left_right_fist,riemann_ts_lr,pooled_random,9,0.466667
imagery_left_right_fist,riemann_ts_lr,pooled_random,10,0.622222
imagery_left_right_fist,riemann_ts_lr,pooled_random,11,0.444444
imagery_left_right_fist,riemann_ts_lr,pooled_random,12,0.644444
imagery_left_right_fist,riemann_ts_lr,pooled_random,13,0.755556
imagery_left_right_fist,riemann_ts_lr,pooled_random,14,0.622222
imagery_left_right_fist,riemann_ts_lr,pooled_random,15,0.777778
imagery_left_right_fist,riemann_ts_lr,pooled_random,16,0.6
imagery_left_right_fist,riemann_ts_lr,pooled_random,17,0.555556
imagery_left_right_fist,riemann_ts_lr,pooled_random,18,0.622222
imagery_left_right_fist,riemann_ts_lr,pooled_random,19,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,20,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,21,0.488889
imagery_left_right_fist,riemann_ts_lr,pooled_random,22,0.644444
imagery_left_right_fist,riemann_ts_lr,pooled_random,23,0.711111
imagery_left_right_fist,riemann_ts_lr,pooled_random,24,0.644444
imagery_left_right_fist,riemann_ts_lr,pooled_random,25,0.577778
imagery_left_right_fist,riemann_ts_lr,pooled_random,26,0.688889
imagery_left_right_fist,riemann_ts_lr,pooled_random,27,0.577778
imagery_left_right_fist,riemann_ts_lr,pooled_random,28,0.466667
imagery_left_right_fist,riemann_ts_lr,pooled_random,29,0.822222
imagery_left_right_fist,riemann_ts_lr,pooled_random,30,0.6
imagery_left_right_fist,riemann_ts_lr,pooled_random,31,0.866667
imagery_left_right_fist,riemann_ts_lr,pooled_random,32,0.733333
imagery_left_right_fist,riemann_ts_lr,pooled_random,33,0.733333
imagery_left_right_fist,riemann_ts_lr,pooled_random,34,0.767442
imagery_left_right_fist,riemann_ts_lr,pooled_random,35,0.6
imagery_left_right_fist,riemann_ts_lr,pooled_random,36,0.644444
imagery_left_right_fist,riemann_ts_lr,pooled_random,37,0.581395
imagery_left_right_fist,riemann_ts_lr,pooled_random,38,0.422222
imagery_left_right_fist,riemann_ts_lr,pooled_random,39,0.488889
imagery_left_right_fist,riemann_ts_lr,pooled_random,40,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,41,0.613636
imagery_left_right_fist,riemann_ts_lr,pooled_random,42,0.866667
imagery_left_right_fist,riemann_ts_lr,pooled_random,43,0.777778
imagery_left_right_fist,riemann_ts_lr,pooled_random,44,0.688889
imagery_left_right_fist,riemann_ts_lr,pooled_random,45,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,46,0.577778
imagery_left_right_fist,riemann_ts_lr,pooled_random,47,0.444444
imagery_left_right_fist,riemann_ts_lr,pooled_random,48,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,49,0.777778
imagery_left_right_fist,riemann_ts_lr,pooled_random,50,0.644444
imagery_left_right_fist,riemann_ts_lr,pooled_random,51,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,52,0.777778
imagery_left_right_fist,riemann_ts_lr,pooled_random,53,0.622222
imagery_left_right_fist,riemann_ts_lr,pooled_random,54,0.755556
imagery_left_right_fist,riemann_ts_lr,pooled_random,55,0.911111
imagery_left_right_fist,riemann_ts_lr,pooled_random,56,0.777778
imagery_left_right_fist,riemann_ts_lr,pooled_random,57,0.733333
imagery_left_right_fist,riemann_ts_lr,pooled_random,58,0.555556
imagery_left_right_fist,riemann_ts_lr,pooled_random,59,0.511111
imagery_left_right_fist,riemann_ts_lr,pooled_random,60,0.777778
imagery_left_right_fist,riemann_ts_lr,pooled_random,61,0.777778
imagery_left_right_fist,riemann_ts_lr,pooled_random,62,0.822222
imagery_left_right_fist,riemann_ts_lr,pooled_random,63,0.422222
imagery_left_right_fist,riemann_ts_lr,pooled_random,64,0.568182
imagery_left_right_fist,riemann_ts_lr,pooled_random,65,0.711111
imagery_left_right_fist,riemann_ts_lr,pooled_random,66,0.488889
imagery_left_right_fist,riemann_ts_lr,pooled_random,67,0.622222
imagery_left_right_fist,riemann_ts_lr,pooled_random,68,0.688889
imagery_left_right_fist,riemann_ts_lr,pooled_random,69,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,70,0.911111
imagery_left_right_fist,riemann_ts_lr,pooled_random,71,0.688889
imagery_left_right_fist,riemann_ts_lr,pooled_random,72,0.883721
imagery_left_right_fist,riemann_ts_lr,pooled_random,73,0.833333
imagery_left_right_fist,riemann_ts_lr,pooled_random,74,0.511628
imagery_left_right_fist,riemann_ts_lr,pooled_random,75,0.688889
imagery_left_right_fist,riemann_ts_lr,pooled_random,76,0.547619
imagery_left_right_fist,riemann_ts_lr,pooled_random,77,0.422222
imagery_left_right_fist,riemann_ts_lr,pooled_random,78,0.4
imagery_left_right_fist,riemann_ts_lr,pooled_random,79,0.533333
imagery_left_right_fist,riemann_ts_lr,pooled_random,80,0.533333
imagery_left_right_fist,riemann_ts_lr,pooled_random,81,0.777778
imagery_left_right_fist,riemann_ts_lr,pooled_random,82,0.688889
imagery_left_right_fist,riemann_ts_lr,pooled_random,83,0.733333
imagery_left_right_fist,riemann_ts_lr,pooled_random,84,0.488889
imagery_left_right_fist,riemann_ts_lr,pooled_random,85,0.866667
imagery_left_right_fist,riemann_ts_lr,pooled_random,86,0.8
imagery_left_right_fist,riemann_ts_lr,pooled_random,87,0.622222
imagery_left_right_fist,riemann_ts_lr,pooled_random,88,0.508772
imagery_left_right_fist,riemann_ts_lr,pooled_random,89,0.577778
imagery_left_right_fist,riemann_ts_lr,pooled_random,90,0.622222
imagery_left_right_fist,riemann_ts_lr,pooled_random,91,0.8
imagery_left_right_fist,riemann_ts_lr,pooled_random,92,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,93,0.711111
imagery_left_right_fist,riemann_ts_lr,pooled_random,94,0.866667
imagery_left_right_fist,riemann_ts_lr,pooled_random,95,0.511111
imagery_left_right_fist,riemann_ts_lr,pooled_random,96,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,97,0.6
imagery_left_right_fist,riemann_ts_lr,pooled_random,98,0.577778
imagery_left_right_fist,riemann_ts_lr,pooled_random,99,0.555556
imagery_left_right_fist,riemann_ts_lr,pooled_random,100,0.555556
imagery_left_right_fist,riemann_ts_lr,pooled_random,101,0.444444
imagery_left_right_fist,riemann_ts_lr,pooled_random,102,0.690476
imagery_left_right_fist,riemann_ts_lr,pooled_random,103,0.6
imagery_left_right_fist,riemann_ts_lr,pooled_random,104,0.47619
imagery_left_right_fist,riemann_ts_lr,pooled_random,105,0.688889
imagery_left_right_fist,riemann_ts_lr,pooled_random,106,0.6
imagery_left_right_fist,riemann_ts_lr,pooled_random,107,0.688889
imagery_left_right_fist,riemann_ts_lr,pooled_random,108,0.666667
imagery_left_right_fist,riemann_ts_lr,pooled_random,109,0.488889
imagery_left_right_fist,riemann_ts_lr,within_subject,1,0.8
imagery_left_right_fist,riemann_ts_lr,within_subject,2,0.911111
imagery_left_right_fist,riemann_ts_lr,within_subject,3,0.533333
imagery_left_right_fist,riemann_ts_lr,within_subject,4,0.6
imagery_left_right_fist,riemann_ts_lr,within_subject,5,0.488889
imagery_left_right_fist,riemann_ts_lr,within_subject,6,0.6
imagery_left_right_fist,riemann_ts_lr,within_subject,7,0.911111
imagery_left_right_fist,riemann_ts_lr,within_subject,8,0.577778
imagery_left_right_fist,riemann_ts_lr,within_subject,9,0.533333
imagery_left_right_fist,riemann_ts_lr,within_subject,10,0.555556
imagery_left_right_fist,riemann_ts_lr,within_subject,11,0.577778
imagery_left_right_fist,riemann_ts_lr,within_subject,12,0.644444
imagery_left_right_fist,riemann_ts_lr,within_subject,13,0.577778
imagery_left_right_fist,riemann_ts_lr,within_subject,14,0.577778
imagery_left_right_fist,riemann_ts_lr,within_subject,15,0.755556
imagery_left_right_fist,riemann_ts_lr,within_subject,16,0.644444
imagery_left_right_fist,riemann_ts_lr,within_subject,17,0.622222
imagery_left_right_fist,riemann_ts_lr,within_subject,18,0.466667
